Date,AAPL,AMZN,BA,GOOG,IBM,MGM,T,^GSPC
2018-04-11,43.057498931884766,71.97200012207031,331.6000061035156,51.39950180053711,147.58126831054688,34.470001220703125,26.933534622192383,2643.889892578125
2018-04-12,43.352500915527344,71.9749984741211,331.9800109863281,51.25199890136719,149.85659790039062,33.810001373291016,26.75226593017578,2653.830078125
2018-04-13,43.69499969482422,72.45700073242188,338.989990234375,52.04399871826172,151.69215393066406,35.33000183105469,26.593656539916992,2676.89990234375
2018-04-16,43.75749969482422,72.25,332.3399963378906,51.849998474121094,151.0420684814453,34.70000076293945,26.714502334594727,2670.10009765625
2018-04-17,44.122501373291016,73.11499786376953,334.7300109863281,52.56850051879883,151.8355712890625,35.20000076293945,26.956193923950195,2692.739990234375
2018-04-18,44.45249938964844,75.73249816894531,338.3299865722656,53.871498107910156,145.44932556152344,36.31999969482422,26.797582626342773,2710.110107421875
2018-04-19,43.439998626708984,77.16100311279297,340.19000244140625,53.470001220703125,142.62905883789062,36.41999816894531,26.616313934326172,2701.159912109375
2018-04-20,42.650001525878906,78.05999755859375,340.7300109863281,54.099998474121094,141.3957977294922,35.58000183105469,26.32930564880371,2692.56005859375
2018-04-23,41.70750045776367,77.33450317382812,339.54998779296875,53.893001556396484,138.65200805664062,35.689998626708984,26.21601104736328,2675.39990234375
2018-04-24,41.41749954223633,76.79000091552734,343.1700134277344,52.599998474121094,140.06692504882812,36.439998626708984,26.548337936401367,2680.800048828125
2018-04-25,40.654998779296875,72.9000015258789,338.1199951171875,51.2760009765625,139.3785858154297,35.45000076293945,26.33685874938965,2634.919921875
2018-04-26,41.029998779296875,74.25050354003906,344.010009765625,51.47549819946289,140.15296936035156,33.31999969482422,25.256797790527344,2651.64990234375
2018-04-27,41.0,81.70050048828125,341.25,52.29999923706055,140.38241577148438,32.15999984741211,25.030210494995117,2675.469970703125
2018-04-30,40.532501220703125,79.125,341.1700134277344,51.5004997253418,140.4015350341797,31.1299991607666,25.128398895263672,2682.510009765625
2018-05-01,41.602500915527344,78.16100311279297,332.5,50.68299865722656,138.28871154785156,31.510000228881836,24.73564910888672,2642.9599609375
2018-05-02,43.807498931884766,79.04900360107422,329.5,51.404998779296875,138.10707092285156,31.239999771118164,24.645015716552734,2654.239990234375
2018-05-03,43.970001220703125,78.00050354003906,322.9700012207031,50.95000076293945,135.87954711914062,31.280000686645508,24.19939613342285,2628.080078125
2018-05-04,44.5625,78.12249755859375,328.0400085449219,50.845001220703125,134.89483642578125,31.200000762939453,24.12386703491211,2621.449951171875
2018-05-07,46.29499816894531,79.46700286865234,335.2300109863281,52.46149826049805,137.66729736328125,32.04999923706055,24.335346221923828,2680.340087890625
2018-05-08,46.247501373291016,79.75,339.7699890136719,52.926998138427734,136.71128845214844,31.469999313354492,24.146526336669922,2670.260009765625
2018-05-09,46.63750076293945,80.0,339.489990234375,52.904998779296875,135.65965270996094,32.130001068115234,23.889728546142578,2678.1201171875
2018-05-10,46.935001373291016,80.42400360107422,343.989990234375,54.30149841308594,136.8546905517578,32.97999954223633,23.851964950561523,2705.02001953125
2018-05-11,47.372501373291016,80.54949951171875,343.7699890136719,54.68000030517578,137.7724609375,33.29999923706055,24.1691837310791,2722.699951171875
2018-05-14,47.252498626708984,80.19999694824219,344.0,55.0,138.11663818359375,32.029998779296875,24.4637451171875,2738.469970703125
2018-05-15,46.69499969482422,79.38999938964844,343.0,54.5,137.18930053710938,32.34000015258789,24.27492332458496,2718.590087890625
